img,z,conf_full1920,conf_sahi,conf_union
1692847013.637432,,0.5639,0.6912,0.6912
1692847013.673378,,0.489,0.7024,0.7024
1692847013.705509,,0.3652,0.7337,0.7337
1692847013.737334,,0.4026,0.7146,0.7146
1692847013.773469,,0.3745,0.6745,0.6745
1692847013.805480,,0.2814,0.6998,0.6998
1692847013.837403,,0.3458,0.5837,0.5837
1692847013.873454,,0.3507,0.6831,0.6831
1692847013.905519,,0.2934,0.5976,0.5976
1692847013.937391,,0.4136,0.63,0.63
1692847013.973536,,0.3493,0.4584,0.4584
1692847014.005483,,0.3102,0.5844,0.5844
1692847014.037520,,0.5684,0.5923,0.5923
1692847014.073813,,0.4157,0.6233,0.6233
1692847014.105475,,0.4231,0.5903,0.5903
1692847014.137425,,0.3464,0.5022,0.5022
1692847014.173606,,0.246,0.5883,0.5883
1692847014.205467,,0.4554,0.5515,0.5515
1692847014.237544,,0.3692,0.5381,0.5381
1692847014.273401,,0.356,0.5899,0.5899
1692847014.305457,,0.3701,0.5062,0.5062
1692847014.337577,,0.3757,0.5602,0.5602
1692847014.373604,,0.442,0.5449,0.5449
1692847014.405430,,0.3488,0.6475,0.6475
1692847014.437565,,0.3603,0.5474,0.5474
1692847014.473694,,0.3832,0.5284,0.5284
1692847014.505350,,0.2277,0.6576,0.6576
1692847014.537575,,0.4545,0.499,0.499
1692847014.573424,,0.4304,0.6096,0.6096
1692847014.605425,,0.3071,0.4193,0.4193
1692847014.637326,,0.5606,0.5741,0.5741
1692847014.673438,,0.3965,0.584,0.584
1692847014.705450,,0.3782,0.632,0.632
1692847014.737453,,0.3662,0.585,0.585
1692847014.773469,,0.3591,0.5719,0.5719
1692847014.805566,,0.4001,0.5684,0.5684
1692847014.837445,,0.4618,0.6167,0.6167
1692847014.873512,,0.4737,0.632,0.632
1692847014.905580,,0.2716,0.5741,0.5741
1692847014.937614,,0.3312,0.5059,0.5059
1692847014.973466,,0.3719,0.5336,0.5336
1692847015.005372,,0.3418,0.6333,0.6333
1692847015.037513,,0.4399,0.5672,0.5672
1692847015.073400,,0.3986,0.5153,0.5153
1692847015.105573,,0.414,0.5299,0.5299
1692847015.137441,,0.3543,0.4551,0.4551
1692847015.173452,,0.358,0.6068,0.6068
1692847015.205480,,0.2984,0.6514,0.6514
1692847015.237580,,0.3959,0.5284,0.5284
1692847015.273485,,0.3432,0.4514,0.4514
1692847015.305496,,0.394,0.5264,0.5264
1692847015.337493,,0.4016,0.5096,0.5096
1692847015.373441,,0.3964,0.5531,0.5531
1692847015.405568,,0.3653,0.437,0.437
1692847015.437505,,0.3173,0.5698,0.5698
1692847015.473886,,0.4721,0.4589,0.4721
1692847015.505519,,0.4279,0.5218,0.5218
1692847015.537460,,0.4491,0.6445,0.6445
1692847015.573455,,0.4492,0.5495,0.5495
1692847015.605774,,0.3548,0.5336,0.5336
1692847015.637694,,0.3529,0.5513,0.5513
1692847015.673368,,0.3278,0.5506,0.5506
1692847015.705510,,0.4521,0.6059,0.6059
1692847015.737541,,0.3856,0.5003,0.5003
1692847015.773492,,0.4195,0.5632,0.5632
1692847015.805663,,0.4008,0.6287,0.6287
1692847015.837909,,0.3665,0.4265,0.4265
1692847015.873688,,0.29,0.5333,0.5333
1692847015.905861,,0.3168,0.551,0.551
1692847015.937414,,0.3203,0.6519,0.6519
1692847015.973469,,0.3682,0.5378,0.5378
1692847016.005401,,0.3169,0.4746,0.4746
1692847016.037847,,0.3364,0.3619,0.3619
1692847016.073495,,0.325,0.5373,0.5373
1692847016.105556,,0.4693,0.5189,0.5189
1692847016.137622,,0.3611,0.5493,0.5493
1692847016.173433,,0.339,0.5253,0.5253
1692847016.205477,,0.3692,0.5017,0.5017
1692847016.237954,,0.4278,0.5372,0.5372
1692847016.273295,,0.442,0.6044,0.6044
1692847016.305452,,0.2726,0.5295,0.5295
1692847016.337485,,0.3447,0.589,0.589
1692847016.373487,,0.4984,0.545,0.545
1692847016.405488,,0.3797,0.4841,0.4841
1692847016.437498,,0.4136,0.6435,0.6435
1692847016.473605,,0.4724,0.4742,0.4742
1692847016.505518,,0.5983,0.6061,0.6061
1692847016.537699,,0.5491,0.5653,0.5653
1692847016.573628,,0.5433,0.6383,0.6383
1692847016.605655,,0.5305,0.6013,0.6013
1692847016.637569,,0.5615,0.6422,0.6422
1692847016.673384,,0.5558,0.6363,0.6363
1692847016.705584,,0.4556,0.6675,0.6675
1692847016.739457,,0.5449,0.6625,0.6625
1692847016.773484,,0.4141,0.6421,0.6421
1692847016.805596,,0.398,0.7029,0.7029
1692847016.837423,,0.54,0.6944,0.6944
1692847016.873308,,0.58,0.7082,0.7082
1692847016.905542,,0.5675,0.7011,0.7011
1692847016.937439,,0.6031,0.702,0.702
1692847016.973341,,0.6053,0.7118,0.7118
1692847017.005661,,0.5552,0.6592,0.6592
1692847017.037437,,0.5726,0.6641,0.6641
1692847017.073372,,0.563,0.6938,0.6938
1692847017.105609,,0.5169,0.6071,0.6071
1692847017.137426,,0.5827,0.6874,0.6874
1692847017.173409,,0.6371,0.6457,0.6457
1692847017.205581,,0.5876,0.6183,0.6183
1692847017.237679,,0.5737,0.6302,0.6302
1692847017.273720,,0.5428,0.6257,0.6257
1692847017.305591,,0.5584,0.6723,0.6723
1692847017.337704,,0.5915,0.6135,0.6135
1692847017.373363,,0.589,0.6586,0.6586
1692847017.406118,,0.6,0.689,0.689
1692847017.437431,,0.6127,0.7026,0.7026
1692847017.473461,,0.6124,0.6685,0.6685
1692847017.505494,,0.6162,0.7127,0.7127
1692847017.537491,,0.6023,0.6532,0.6532
1692847017.573536,,0.6044,0.7062,0.7062
1692847017.605473,,0.6097,0.6913,0.6913
1692847017.637388,,0.6116,0.6994,0.6994
1692847017.673472,,0.5969,0.6807,0.6807
1692847017.705595,,0.5858,0.7097,0.7097
1692847017.737465,,0.576,0.6989,0.6989
1692847017.775665,,0.5314,0.6636,0.6636
1692847017.805892,,0.5752,0.7174,0.7174
1692847017.837602,,0.6064,0.6788,0.6788
1692847017.873493,,0.5564,0.6334,0.6334
1692847017.905468,,0.532,0.7008,0.7008
1692847017.937431,,0.5004,0.6077,0.6077
1692847017.973454,,0.5473,0.6499,0.6499
1692847018.005504,,0.5334,0.6837,0.6837
1692847018.037830,,0.5234,0.6752,0.6752
1692847018.073766,,0.6262,0.7076,0.7076
1692847018.105853,,0.5508,0.6971,0.6971
1692847018.137758,,0.6287,0.6763,0.6763
1692847018.173697,,0.6359,0.6699,0.6699
1692847018.205723,,0.6293,0.6598,0.6598
1692847018.237645,,0.6646,0.6847,0.6847
1692847018.273481,,0.6407,0.6633,0.6633
1692847018.305429,,0.6808,0.5982,0.6808
1692847018.337480,,0.6576,0.6639,0.6639
1692847018.373410,,0.6668,0.6634,0.6668
1692847018.405700,,0.5936,0.5664,0.5936
1692847018.437534,,0.5198,0.5993,0.5993
1692847018.473488,,0.5526,0.6285,0.6285
1692847018.505661,,0.5907,0.6601,0.6601
1692847018.537344,,0.6037,0.6886,0.6886
1692847018.573325,,0.5799,0.6682,0.6682
1692847018.605543,,0.6003,0.7076,0.7076
1692847018.637427,,0.6126,0.709,0.709
1692847018.673364,,0.6065,0.7027,0.7027
1692847018.705429,,0.6253,0.716,0.716
1692847018.737346,,0.6332,0.7102,0.7102
1692847018.773412,,0.6201,0.682,0.682
1692847018.805572,,0.581,0.679,0.679
1692847018.837528,,0.6364,0.685,0.685
1692847018.873443,,0.5659,0.6513,0.6513
1692847018.905745,,0.5721,0.6456,0.6456
1692847018.937561,,0.6175,0.6619,0.6619
1692847018.973365,,0.5348,0.6197,0.6197
1692847019.005674,,0.4442,0.5866,0.5866
1692847019.037532,,0.5569,0.6446,0.6446
1692847019.073402,,0.6094,0.7096,0.7096
1692847019.105532,,0.6019,0.6859,0.6859
1692847019.137497,,0.5909,0.6334,0.6334
1692847019.173512,,0.6384,0.7225,0.7225
1692847019.205490,,0.6588,0.7173,0.7173
1692847019.237485,,0.6361,0.6832,0.6832
1692847019.273397,,0.6454,0.6708,0.6708
1692847019.305457,,0.6289,0.7048,0.7048
1692847019.337451,,0.6152,0.7048,0.7048
1692847019.373495,,0.5104,0.6191,0.6191
1692847019.405598,,0.489,0.6631,0.6631
1692847019.437461,,0.5491,0.6641,0.6641
1692847019.473464,,0.4898,0.6576,0.6576
1692847019.505718,,0.5408,0.6592,0.6592
1692847019.537373,,0.5219,0.6144,0.6144
1692847019.573675,,0.565,0.6446,0.6446
1692847019.605496,,0.6086,0.5829,0.6086
1692847019.637564,,0.6117,0.6155,0.6155
1692847019.673389,,0.6072,0.4891,0.6072
1692847019.705481,,0.5875,0.6536,0.6536
1692847019.737553,,0.6037,0.6727,0.6727
1692847019.773409,,0.6158,0.6977,0.6977
1692847019.805457,,0.6021,0.703,0.703
1692847019.837558,,0.5853,0.7137,0.7137
1692847019.873484,,0.573,0.7062,0.7062
1692847019.905625,,0.5355,0.7069,0.7069
1692847019.937386,,0.4039,0.6998,0.6998
1692847019.973419,,0.4884,0.6613,0.6613
1692847020.005554,,0.4563,0.6734,0.6734
1692847020.037462,,0.5028,0.6129,0.6129
1692847020.073394,,0.5213,0.6822,0.6822
1692847020.105582,,0.5477,0.682,0.682
1692847020.137353,,0.5138,0.7153,0.7153
1692847020.173394,,0.5434,0.6912,0.6912
1692847020.205589,,0.4956,0.7202,0.7202
1692847020.237498,,0.5106,0.6688,0.6688
1692847020.273416,,0.4667,0.7174,0.7174
1692847020.305618,,0.6132,0.693,0.693
1692847020.337470,,0.522,0.7139,0.7139
1692847020.373663,,0.5251,0.6877,0.6877
1692847020.405649,,0.5303,0.6775,0.6775
1692847020.437925,,0.5619,0.6714,0.6714
1692847020.473608,,0.5858,0.6925,0.6925
1692847020.505508,,0.5693,0.6919,0.6919
1692847020.537588,,0.4817,0.6577,0.6577
1692847020.573475,,0.5528,0.7141,0.7141
1692847020.605462,,0.6237,0.7124,0.7124
1692847020.637511,,0.5464,0.6891,0.6891
1692847020.673505,,0.622,0.7033,0.7033
1692847020.705470,,0.6146,0.6974,0.6974
1692847020.737473,,0.6367,0.6502,0.6502
1692847020.774239,,0.6215,0.6607,0.6607
1692847020.805561,,0.6354,0.5939,0.6354
1692847020.837523,,0.6044,0.6341,0.6341
1692847020.874256,,0.5896,0.6478,0.6478
1692847020.905429,,0.6347,0.6885,0.6885
1692847020.937445,,0.5337,0.6419,0.6419
1692847020.973580,,0.5665,0.6581,0.6581
1692847021.005471,,0.506,0.6766,0.6766
1692847021.037600,,0.5735,0.6343,0.6343
1692847021.073219,,0.6091,0.6762,0.6762
1692847021.104981,,0.6581,0.6859,0.6859
1692847021.137042,,0.6584,0.6816,0.6816
1692847021.173363,,0.667,0.6251,0.667
1692847021.205426,,0.6896,0.6505,0.6896
1692847021.237648,,0.6703,0.6973,0.6973
1692847021.273879,,0.684,0.6123,0.684
1692847021.309984,,0.6614,0.6541,0.6614
1692847021.341883,,0.6687,0.6343,0.6687
1692847021.377764,,0.6734,0.6143,0.6734
1692847021.409817,,0.6483,0.6345,0.6483
1692847021.441656,,0.6564,0.6349,0.6564
1692847021.477749,,0.6702,0.6321,0.6702
1692847021.509781,,0.6268,0.601,0.6268
1692847021.541850,,0.5567,0.589,0.589
1692847021.577749,,0.5247,0.5986,0.5986
1692847021.609876,,0.5834,0.6328,0.6328
1692847021.641876,,0.5922,0.6778,0.6778
1692847021.677892,,0.6276,0.6525,0.6525
1692847021.709827,,0.6653,0.6862,0.6862
1692847021.741813,,0.6446,0.6696,0.6696
1692847021.777747,,0.6394,0.6987,0.6987
1692847021.808434,,0.6439,0.7094,0.7094
1692847021.837444,,0.6195,0.6844,0.6844
1692847021.873379,,0.6223,0.6804,0.6804
1692847021.905357,,0.6226,0.6667,0.6667
1692847021.937210,,0.6414,0.681,0.681
1692847021.973293,,0.6352,0.6664,0.6664
1692847022.005475,,0.6478,0.695,0.695
1692847022.037459,,0.6562,0.7234,0.7234
1692847022.073458,,0.6769,0.718,0.718
1692847022.105437,,0.6689,0.6982,0.6982
1692847022.137306,,0.6518,0.6837,0.6837
1692847022.173478,,0.6452,0.6902,0.6902
1692847022.205268,,0.6728,0.6566,0.6728
1692847022.237270,,0.6649,0.6521,0.6649
1692847022.273355,,0.6724,0.6702,0.6724
1692847022.305288,,0.6791,0.6689,0.6791
1692847022.337363,,0.6713,0.5946,0.6713
1692847022.373263,,0.6772,0.5857,0.6772
1692847022.405416,,0.6801,0.6057,0.6801
1692847022.437324,,0.6749,0.6545,0.6749
1692847022.473392,,0.6582,0.6665,0.6665
1692847022.505368,,0.6171,0.6569,0.6569
1692847022.537437,,0.5261,0.6184,0.6184
1692847022.573314,,0.6572,0.6392,0.6572
1692847022.605450,,0.673,0.6587,0.673
1692847022.637490,,0.6484,0.6255,0.6484
1692847022.673327,,0.6842,0.683,0.6842
1692847022.705461,,0.6558,0.628,0.6558
1692847022.741929,,0.6653,0.6663,0.6663
1692847022.777913,,0.5561,0.6512,0.6512
1692847022.809945,,0.6589,0.6943,0.6943
1692847022.841907,,0.635,0.66,0.66
1692847022.877886,,0.6248,0.6638,0.6638
1692847022.910028,,0.5208,0.6963,0.6963
1692847022.941920,,0.6097,0.6788,0.6788
1692847022.977797,,0.5959,0.6858,0.6858
1692847023.009887,,0.6006,0.7135,0.7135
1692847023.041922,,0.6139,0.6426,0.6426
1692847023.077871,,0.5428,0.6932,0.6932
1692847023.109932,,0.6337,0.6915,0.6915
1692847023.141885,,0.5897,0.6932,0.6932
1692847023.178154,,0.6192,0.6697,0.6697
1692847023.209900,,0.6337,0.6672,0.6672
1692847023.241886,,0.6553,0.7157,0.7157
1692847023.278091,,0.669,0.7309,0.7309
1692847023.309952,,0.64,0.6915,0.6915
1692847023.341718,,0.6165,0.6481,0.6481
1692847023.377689,,0.6366,0.6914,0.6914
1692847023.404929,,0.6706,0.7024,0.7024
1692847023.437216,,0.6582,0.7089,0.7089
1692847023.473428,,0.5525,0.6609,0.6609
1692847023.505352,,0.6852,0.7122,0.7122
1692847023.537277,,0.6489,0.6981,0.6981
1692847023.573909,,0.6774,0.7339,0.7339
1692847023.605896,,0.649,0.6821,0.6821
1692847023.637803,,0.627,0.6682,0.6682
1692847023.673414,,0.6335,0.6784,0.6784
1692847023.705488,,0.6368,0.6817,0.6817
1692847023.737726,,0.637,0.6418,0.6418
1692847023.773649,,0.6618,0.6515,0.6618
1692847023.805650,,0.6591,0.6935,0.6935
1692847023.837677,,0.6208,0.7061,0.7061
1692847023.873572,,0.5704,0.7006,0.7006
1692847023.905738,,0.479,0.6628,0.6628
1692847023.937671,,0.5903,0.6827,0.6827
1692847023.973664,,0.6184,0.6549,0.6549
1692847024.005700,,0.598,0.7145,0.7145
1692847024.037599,,0.5735,0.7173,0.7173
1692847024.073590,,0.595,0.7005,0.7005
1692847024.105675,,0.5031,0.6602,0.6602
1692847024.137641,,0.5879,0.6809,0.6809
1692847024.173516,,0.4433,0.605,0.605
1692847024.205658,,0.5487,0.5812,0.5812
1692847024.237515,,0.5474,0.6824,0.6824
1692847024.273584,,0.6125,0.7233,0.7233
1692847024.305680,,0.5634,0.7003,0.7003
1692847024.337418,,0.4532,0.6886,0.6886
1692847024.374215,,0.5398,0.7173,0.7173
1692847024.406014,,0.5216,0.7156,0.7156
1692847024.437544,,0.608,0.6968,0.6968
1692847024.473575,,0.5783,0.7171,0.7171
1692847024.506616,,0.549,0.7347,0.7347
1692847024.537405,,0.5292,0.716,0.716
1692847024.573395,,0.4782,0.6937,0.6937
1692847024.605509,,0.4693,0.6923,0.6923
1692847024.637470,,0.4485,0.687,0.687
1692847024.673424,,0.4955,0.7158,0.7158
1692847024.705547,,0.4927,0.7076,0.7076
1692847024.737501,,0.4625,0.6738,0.6738
1692847024.773472,,0.4819,0.7158,0.7158
1692847024.805608,,0.4821,0.7148,0.7148
1692847024.837470,,0.4402,0.7233,0.7233
1692847024.873534,,0.5437,0.691,0.691
1692847024.905459,,0.5028,0.7155,0.7155
1692847024.937436,,0.4712,0.709,0.709
1692847024.974607,,0.5262,0.717,0.717
1692847025.005459,,0.5642,0.6969,0.6969
1692847025.037440,,0.5454,0.6525,0.6525
1692847025.073451,,0.5262,0.7041,0.7041
1692847025.105519,,0.5802,0.7134,0.7134
1692847025.137425,,0.5519,0.6572,0.6572
1692847025.173430,,0.6226,0.7247,0.7247
1692847025.205466,,0.5811,0.7194,0.7194
1692847025.237655,,0.592,0.6969,0.6969
1692847025.273633,,0.6171,0.6732,0.6732
1692847025.305694,,0.6394,0.6722,0.6722
1692847025.337546,,0.5744,0.5904,0.5904
1692847025.374081,,0.5486,0.6107,0.6107
1692847025.405542,,0.6153,0.6627,0.6627
1692847025.437557,,0.63,0.6784,0.6784
1692847025.473637,,0.6826,0.703,0.703
1692847025.505516,,0.6229,0.6105,0.6229
1692847025.537614,,0.6331,0.6955,0.6955
1692847025.575068,,0.6031,0.6469,0.6469
1692847025.605707,,0.5609,0.6848,0.6848
1692847025.637843,,0.62,0.6824,0.6824
1692847025.674563,,0.6357,0.6867,0.6867
1692847025.705879,,0.6688,0.6298,0.6688
1692847025.737475,,0.6774,0.6772,0.6774
1692847025.773448,,0.6795,0.7176,0.7176
1692847025.805532,,0.7004,0.7171,0.7171
1692847025.837459,,0.6662,0.6765,0.6765
1692847025.873337,,0.6798,0.6752,0.6798
1692847025.905562,,0.7173,0.709,0.7173
1692847025.937384,,0.6789,0.6852,0.6852
1692847025.973438,,0.6887,0.7068,0.7068
1692847026.005621,,0.5976,0.6459,0.6459
1692847026.038153,,0.5997,0.6728,0.6728
1692847026.073469,,0.6247,0.7006,0.7006
1692847026.105699,,0.6796,0.723,0.723
1692847026.137535,,0.6851,0.7028,0.7028
1692847026.173432,,0.6626,0.6676,0.6676
1692847026.205464,,0.6731,0.6918,0.6918
1692847026.237852,,0.663,0.7151,0.7151
1692847026.273423,,0.6707,0.7021,0.7021
1692847026.305441,,0.6701,0.6639,0.6701
1692847026.337568,,0.6584,0.6388,0.6584
1692847026.373799,,0.7065,0.7112,0.7112
1692847026.405821,,0.6599,0.6863,0.6863
1692847026.437867,,0.6625,0.6627,0.6627
1692847026.473492,,0.6317,0.703,0.703
1692847026.505447,,0.6754,0.7432,0.7432
1692847026.537527,,0.6782,0.7098,0.7098
1692847026.573421,,0.6566,0.7162,0.7162
1692847026.605521,,0.6788,0.7047,0.7047
1692847026.637385,,0.6707,0.6859,0.6859
1692847026.673614,,0.6819,0.6647,0.6819
1692847026.705423,,0.6574,0.6906,0.6906
1692847026.737464,,0.6603,0.6692,0.6692
1692847026.773413,,0.6589,0.6616,0.6616
1692847026.805580,,0.6655,0.6663,0.6663
1692847026.837523,,0.6549,0.6767,0.6767
1692847026.873532,,0.6761,0.7009,0.7009
1692847026.905488,,0.6503,0.6792,0.6792
1692847026.937588,,0.6483,0.681,0.681
1692847026.973533,,0.5744,0.6864,0.6864
1692847027.005530,,0.6406,0.6629,0.6629
1692847027.037590,,0.6767,0.6368,0.6767
1692847027.073674,,0.6402,0.6242,0.6402
1692847027.105669,,0.6512,0.6411,0.6512
1692847027.137750,,0.6318,0.6491,0.6491
1692847027.173646,,0.638,0.6752,0.6752
1692847027.205669,,0.6285,0.6693,0.6693
1692847027.237613,,0.6829,0.7169,0.7169
1692847027.273650,,0.6621,0.6374,0.6621
1692847027.305609,,0.6121,0.6484,0.6484
1692847027.337538,,0.6179,0.6657,0.6657
1692847027.373423,,0.6765,0.7267,0.7267
1692847027.405470,,0.6603,0.7219,0.7219
1692847027.437490,,0.6488,0.681,0.681
1692847027.473914,,0.6573,0.7079,0.7079
1692847027.505640,,0.6841,0.7237,0.7237
1692847027.537493,,0.6845,0.7006,0.7006
1692847027.573552,,0.6601,0.6467,0.6601
1692847027.605644,,0.6338,0.6501,0.6501
1692847027.637677,,0.6344,0.6606,0.6606
1692847027.675264,,0.6291,0.6309,0.6309
1692847027.705670,,0.6391,0.6391,0.6391
1692847027.737954,,0.6126,0.6499,0.6499
1692847027.773703,,0.6643,0.6743,0.6743
1692847027.805539,,0.6438,0.7079,0.7079
1692847027.837550,,0.6584,0.682,0.682
1692847027.873842,,0.6596,0.6606,0.6606
1692847027.905637,,0.6593,0.6723,0.6723
1692847027.937548,,0.6819,0.6671,0.6819
1692847027.975331,,0.6843,0.6931,0.6931
1692847028.005503,,0.6751,0.6906,0.6906
1692847028.038408,,0.6839,0.6919,0.6919
1692847028.073498,,0.6844,0.6896,0.6896
1692847028.105716,,0.6631,0.6611,0.6631
1692847028.137396,,0.6798,0.6838,0.6838
1692847028.173364,,0.6652,0.6806,0.6806
1692847028.205889,,0.6721,0.6331,0.6721
1692847028.237451,,0.6565,0.6698,0.6698
1692847028.273574,,0.6722,0.6723,0.6723
1692847028.305523,,0.6767,0.6936,0.6936
1692847028.337419,,0.6838,0.6814,0.6838
1692847028.373509,,0.6647,0.6768,0.6768
1692847028.405750,,0.6491,0.6552,0.6552
1692847028.437428,,0.6759,0.665,0.6759
1692847028.473791,,0.6602,0.681,0.681
1692847028.505708,,0.6634,0.6972,0.6972
1692847028.537533,,0.6512,0.6738,0.6738
1692847028.574578,,0.6654,0.6677,0.6677
1692847028.605570,,0.6508,0.6894,0.6894
1692847028.637469,,0.668,0.6991,0.6991
1692847028.673458,,0.6761,0.6865,0.6865
1692847028.705559,,0.6321,0.684,0.684
1692847028.737526,,0.6455,0.6928,0.6928
1692847028.773459,,0.6374,0.6703,0.6703
1692847028.805529,,0.6064,0.6377,0.6377
1692847028.837521,,0.5972,0.6418,0.6418
1692847028.873432,,0.5574,0.6456,0.6456
1692847028.905558,,0.6234,0.6513,0.6513
1692847028.937514,,0.6253,0.6945,0.6945
1692847028.973392,,0.6558,0.7279,0.7279
1692847029.005592,,0.6571,0.7214,0.7214
1692847029.037419,,0.6456,0.7226,0.7226
1692847029.073435,,0.6601,0.7261,0.7261
1692847029.105675,,0.6213,0.7164,0.7164
1692847029.137495,,0.6178,0.6783,0.6783
1692847029.173555,,0.6438,0.6551,0.6551
1692847029.205693,,0.6102,0.7014,0.7014
1692847029.237661,,0.5892,0.6279,0.6279
1692847029.273469,,0.6109,0.6759,0.6759
1692847029.305697,,0.6711,0.6873,0.6873
1692847029.337532,,0.6263,0.6853,0.6853
1692847029.373434,,0.6219,0.6938,0.6938
1692847029.405650,,0.5919,0.6602,0.6602
1692847029.437538,,0.6332,0.6605,0.6605
1692847029.473417,,0.6468,0.635,0.6468
1692847029.505594,,0.6236,0.6376,0.6376
1692847029.537551,,0.6521,0.6789,0.6789
1692847029.573601,,0.6403,0.7157,0.7157
1692847029.605633,,0.6089,0.701,0.701
1692847029.637393,,0.6334,0.7221,0.7221
1692847029.673507,,0.6025,0.6919,0.6919
1692847029.705524,,0.6429,0.6891,0.6891
1692847029.737459,,0.6482,0.6921,0.6921
1692847029.773603,,0.6764,0.6361,0.6764
1692847029.805487,,0.614,0.6326,0.6326
1692847029.837588,,0.6655,0.6845,0.6845
1692847029.873456,,0.6368,0.7162,0.7162
1692847029.905560,,0.6185,0.6758,0.6758
1692847029.937005,,0.6679,0.6696,0.6696
1692847029.973279,,0.6545,0.6287,0.6545
1692847030.005492,,0.6696,0.7025,0.7025
1692847030.037578,,0.6655,0.6848,0.6848
1692847030.073476,,0.655,0.6694,0.6694
1692847030.105517,,0.6682,0.7118,0.7118
1692847030.137506,,0.6735,0.7245,0.7245
1692847030.173494,,0.6534,0.6779,0.6779
1692847030.205464,,0.6885,0.7269,0.7269
1692847030.237441,,0.6061,0.6108,0.6108
1692847030.273618,,0.5606,0.7107,0.7107
1692847030.305591,,0.5485,0.689,0.689
1692847030.337476,,0.6577,0.7252,0.7252
1692847030.374005,,0.6591,0.6779,0.6779
1692847030.405558,,0.656,0.7063,0.7063
1692847030.437771,,0.6734,0.684,0.684
1692847030.473609,,0.6523,0.6238,0.6523
1692847030.506005,,0.6497,0.6465,0.6497
1692847030.537326,,0.6688,0.6725,0.6725
1692847030.573219,,0.6434,0.7114,0.7114
1692847030.605492,,0.6205,0.7455,0.7455
1692847030.637315,,0.6531,0.6971,0.6971
1692847030.673441,,0.6394,0.7242,0.7242
1692847030.705316,,0.6145,0.6831,0.6831
1692847030.737295,,0.6493,0.7382,0.7382
1692847030.773315,,0.6028,0.7207,0.7207
1692847030.805897,,0.6298,0.7297,0.7297
1692847030.837519,,0.5596,0.6722,0.6722
1692847030.873530,,0.5539,0.7182,0.7182
1692847030.905529,,0.635,0.7576,0.7576
1692847030.937490,,0.668,0.7513,0.7513
1692847030.973349,,0.6322,0.7536,0.7536
1692847031.005441,,0.5847,0.7146,0.7146
1692847031.037459,,0.5749,0.6775,0.6775
1692847031.073374,,0.5804,0.7111,0.7111
1692847031.105434,,0.6179,0.7068,0.7068
1692847031.137417,,0.6125,0.6927,0.6927
1692847031.173588,,0.593,0.685,0.685
1692847031.205456,,0.586,0.6368,0.6368
1692847031.237406,,0.601,0.6887,0.6887
1692847031.273397,,0.5373,0.6935,0.6935
1692847031.305605,,0.601,0.7336,0.7336
1692847031.337422,,0.5801,0.6527,0.6527
1692847031.373420,,0.5182,0.6402,0.6402
1692847031.405410,,0.6011,0.7055,0.7055
1692847031.437369,,0.5373,0.7054,0.7054
1692847031.473356,,0.577,0.6166,0.6166
1692847031.505536,,0.5536,0.6383,0.6383
1692847031.537284,,0.3549,0.6542,0.6542
1692847031.573480,,0.4935,0.7146,0.7146
1692847031.605483,,0.4986,0.6756,0.6756
1692847031.637619,,0.4062,0.6697,0.6697
1692847031.673696,,0.5022,0.6623,0.6623
1692847031.705793,,0.5117,0.6512,0.6512
1692847031.737575,,0.4376,0.6165,0.6165
1692847031.773438,,0.436,0.664,0.664
1692847031.805496,,0.551,0.6643,0.6643
1692847031.837410,,0.5939,0.6437,0.6437
1692847031.873447,,0.6038,0.6499,0.6499
1692847031.905465,,0.512,0.6732,0.6732
1692847031.937355,,0.5826,0.6882,0.6882
1692847031.973313,,0.561,0.7012,0.7012
1692847032.005459,,0.5357,0.6217,0.6217
1692847032.037357,,0.5948,0.6107,0.6107
1692847032.073844,,0.6239,0.6561,0.6561
1692847032.105493,,0.5255,0.5788,0.5788
1692847032.137537,,0.6387,0.6984,0.6984
1692847032.173408,,0.4202,0.628,0.628
1692847032.205592,,0.5419,0.6508,0.6508
1692847032.237511,,0.6045,0.6439,0.6439
1692847032.273329,,0.5211,0.6725,0.6725
1692847032.305389,,0.3803,0.6964,0.6964
1692847032.337306,,0.5281,0.6275,0.6275
1692847032.373345,,0.3725,0.7233,0.7233
1692847032.405518,,0.546,0.6974,0.6974
1692847032.437600,,0.3891,0.6834,0.6834
1692847032.473563,,0.3402,0.6537,0.6537
1692847032.505567,,0.3785,0.6456,0.6456
1692847032.537589,,0.4341,0.4631,0.4631
1692847032.573436,,0.447,0.5188,0.5188
1692847032.605752,,0.3869,0.6491,0.6491
1692847032.637375,,0.413,0.5849,0.5849
1692847032.673524,,0.3628,0.5031,0.5031
1692847032.705572,,0.3889,0.496,0.496
1692847032.737460,,0.3112,0.589,0.589
1692847032.773379,,0.3213,0.5963,0.5963
1692847032.806307,,0.4279,0.6677,0.6677
1692847032.837871,,0.358,0.6101,0.6101
1692847032.873421,,0.3062,0.4096,0.4096
1692847032.905700,,0.3584,0.5977,0.5977
1692847032.938002,,0.4181,0.4772,0.4772
1692847032.973241,,0.3578,0.3823,0.3823
1692847033.005433,,0.3827,0.5497,0.5497
1692847033.037673,,0.4123,0.5817,0.5817
1692847033.073292,,0.5272,0.6035,0.6035
1692847033.105468,,0.321,0.5438,0.5438
1692847033.137434,,0.3348,0.4439,0.4439
1692847033.173428,,0.3485,0.5089,0.5089
1692847033.205569,,0.3133,0.593,0.593
1692847033.237728,,0.4395,0.6192,0.6192
