img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
7ea7c4a01b5a3c94.jpg,12,0.256100;0.267541;0.329248;0.263627;0.607733;0.086578;0.617658;0.000000;0.171253;0.000000;0.635281;0.143794,1;5;3;3;1;4;2;0;1;0;1;4,0.530737,2048,1536
7fa25536f608af03.jpg,6,0.057560;0.301593;0.088541;0.769281;0.301038;0.166986,1;3;1;4;3;2,0.782417,1480,1048
7fd8145c82ce43c3.jpg,12,0.000000;0.000000;0.258663;0.298255;0.000000;0.198837;0.000000;0.000000;0.208665;0.055128;0.111617;0.060497,0;0;2;4;0;1;0;0;2;1;2;1,0.333102,2750,1000
805d2f6bfb4f5cba.jpg,30,0.000000;0.000000;0.154824;0.121550;0.000000;0.000000;0.000000;0.839267;0.344230;0.066416;0.229390;0.000000;0.744467;0.000000;0.000000;0.116247;0.393598;0.727404;0.057645;0.000000;0.000000;0.139900;0.743573;0.000000;0.000000;0.166470;0.187991;0.089097;0.000000;0.000000,0;0;6;2;0;0;0;3;1;1;1;0;3;0;0;1;6;5;1;0;0;1;4;0;0;1;2;1;0;0,0.484772,2380,3176
8110c58c9dcfba36.jpg,28,0.786146;0.635120;0.561322;0.665792;0.058523;0.402117;0.399660;0.389596;0.000000;0.196505;0.107794;0.526359;0.000000;0.000000;0.121304;0.000000;0.257836;0.067412;0.528791;0.000000;0.000000;0.293879;0.000000;0.328400;0.410603;0.534411;0.134751;0.108247,3;3;2;2;1;2;2;3;0;2;2;4;0;0;1;0;3;1;1;0;0;2;0;2;1;1;1;1,0.0,3264,1685
819010698b243bd6.jpg,40,0.167256;0.066065;0.250486;0.057160;0.000000;0.000000;0.000000;0.062996;0.000000;0.000000;0.000000;0.000000;0.000000;0.106320;0.000000;0.055107;0.000000;0.000000;0.052480;0.000000;0.254509;0.000000;0.190123;0.060247;0.000000;0.000000;0.000000;0.000000;0.000000;0.128244;0.000000;0.711383;0.000000;0.182769;0.220286;0.000000;0.000000;0.000000;0.289667;0.000000,1;1;3;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;3;1;0;0;0;0;0;1;0;2;0;1;1;0;0;0;1;0,0.208933,2592,3888
81988b6d2a52ff05.jpg,24,0.000000;0.230311;0.377057;0.228905;0.116378;0.467808;0.207544;0.322625;0.159053;0.692861;0.308954;0.690307;0.370504;0.505439;0.389801;0.208690;0.442813;0.741799;0.117214;0.591514;0.255978;0.209866;0.000000;0.076274,0;6;2;2;2;3;5;2;2;5;4;5;5;8;12;8;5;2;2;5;6;1;0;1,0.067132,3008,2000
838e2e43f4f7f8d8.jpg,50,0.000000;0.000000;0.000000;0.000000;0.000000;0.449569;0.000000;0.055889;0.000000;0.492199;0.000000;0.346210;0.439290;0.813438;0.122860;0.817171;0.123100;0.279103;0.513766;0.130655;0.638977;0.299889;0.142110;0.213021;0.139366;0.744383;0.076532;0.167684;0.086931;0.448562;0.100866;0.370090;0.461675;0.239380;0.056762;0.377583;0.076518;0.536816;0.413556;0.140028;0.151556;0.444180;0.111810;0.166851;0.161592;0.560536;0.148702;0.509107;0.054707;0.341318,0;0;0;0;0;1;0;1;0;1;0;3;2;2;3;2;2;1;4;2;2;3;2;2;3;3;1;2;2;3;1;5;3;1;1;2;1;3;7;2;3;4;1;6;7;4;2;7;2;4,0.857025,5074,2598
84d950ec0d01c200.jpg,12,0.122081;0.395518;0.315248;0.142013;0.339950;0.348584;0.669294;0.672958;0.570647;0.701189;0.648971;0.000000,3;5;5;5;8;4;5;8;1;3;3;0,0.783366,2048,1536
853b10f75cd438b5.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.107795;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.064206;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,0.189812,3888,2592
8614316e3cc605d2.jpg,24,0.000000;0.000000;0.141934;0.000000;0.000000;0.000000;0.000000;0.059784;0.190740;0.000000;0.000000;0.000000;0.000000;0.000000;0.241270;0.602931;0.621478;0.000000;0.000000;0.000000;0.082937;0.643932;0.629294;0.000000,0;0;1;0;0;0;0;1;4;0;0;0;0;0;6;12;2;0;0;0;2;13;2;0,0.117625,2784,1856
86d26fe72a28de02.jpg,15,0.175863;0.376919;0.309544;0.609893;0.246737;0.067419;0.527061;0.545011;0.122076;0.323588;0.000000;0.253911;0.406691;0.000000;0.000000,8;5;10;5;3;1;4;3;2;4;0;3;3;0;0,0.34635,2306,1536
870b721faf7b475d.jpg,77,0.130631;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.167112;0.000000;0.088247;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.211656;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.050996;0.369677;0.463406;0.480676;0.135781;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.091131;0.000000;0.000000;0.000000;0.158119;0.118096;0.153312;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.478719;0.000000;0.000000;0.168997;0.000000;0.000000;0.000000;0.000000;0.127165;0.489117;0.000000;0.000000;0.000000;0.000000;0.051474;0.071452;0.000000,2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;1;3;3;2;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;2;4;0;0;0;0;1;1;0,0.110472,5472,3648
87f4252180bcecc5.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.080376;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.177303;0.069316;0.000000;0.527476;0.000000;0.000000;0.000000;0.000000;0.092274;0.217508;0.052272;0.078864;0.516291;0.000000;0.000000;0.000000;0.000000;0.000000;0.082860;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;1;6;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.39897,4272,2848
8812ede523dc2cfd.jpg,70,0.000000;0.000000;0.000000;0.000000;0.057289;0.132056;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.410746;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.173771;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.511808;0.071132;0.553397;0.193554;0.100175;0.000000;0.000000;0.000000;0.099905;0.345693;0.000000;0.253476;0.457779;0.230157;0.531105;0.378153;0.150023;0.192063;0.121154;0.462166;0.351601;0.509126;0.166362;0.100130;0.073783;0.344595;0.271772;0.156016;0.160886;0.068457;0.413535;0.491845;0.118809;0.146365;0.304795;0.416853;0.241356;0.217543,0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;2;1;0;0;0;2;2;0;5;7;8;3;5;5;2;2;3;4;1;3;1;2;2;4;3;3;1;3;3;3;2;4;2;1;4,0.429176,5146,3400
88e02e707b859f97.jpg,35,0.000000;0.251139;0.061826;0.058943;0.050934;0.000000;0.080983;0.000000;0.069407;0.000000;0.000000;0.321492;0.157656;0.000000;0.151472;0.114747;0.139476;0.000000;0.473353;0.000000;0.184466;0.053523;0.065171;0.359243;0.230802;0.000000;0.000000;0.104908;0.252197;0.165537;0.000000;0.000000;0.000000;0.074269;0.098346,0;1;1;1;1;0;1;0;1;0;0;1;3;0;2;2;1;0;2;0;2;1;1;2;3;0;0;1;2;2;0;0;0;1;1,0.230475,2448,3264
890eb20e6fa1825c.jpg,6,0.475269;0.134099;0.176071;0.088250;0.197190;0.189831,5;10;7;3;4;5,0.28445,1172,892
8b2c35c6ab5d7ed0.jpg,35,0.000000;0.169936;0.240129;0.359517;0.000000;0.000000;0.000000;0.268229;0.097099;0.514792;0.481695;0.062549;0.337133;0.660568;0.619894;0.152502;0.085002;0.246555;0.135047;0.108041;0.000000;0.141855;0.348865;0.609268;0.316628;0.128394;0.155735;0.355429;0.194696;0.147780;0.520073;0.494842;0.352574;0.311624;0.408775,0;2;4;2;0;0;0;3;1;2;3;2;2;2;2;3;3;2;1;3;0;3;7;3;7;5;3;5;5;8;2;7;4;6;7,0.666979,3452,2386
8c05cf5589255d87.jpg,40,0.424543;0.371880;0.517512;0.121623;0.630342;0.506575;0.520156;0.579385;0.180349;0.124044;0.168159;0.486519;0.393419;0.162308;0.440899;0.360781;0.112108;0.227078;0.092387;0.459181;0.407164;0.116197;0.000000;0.119733;0.087861;0.000000;0.000000;0.064502;0.184367;0.445216;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.061323;0.000000;0.000000,4;4;1;2;3;3;3;3;1;2;3;1;6;3;1;5;2;2;1;3;2;1;0;3;3;0;0;1;4;2;0;0;0;0;0;0;0;1;0;0,0.466496,3872,2592
8c2b6a7e0e6ea902.jpg,30,0.096563;0.108994;0.102652;0.000000;0.000000;0.125820;0.274032;0.210916;0.154473;0.582497;0.394413;0.233544;0.437297;0.509154;0.144824;0.082085;0.187339;0.389332;0.000000;0.142254;0.126445;0.000000;0.000000;0.453698;0.000000;0.111304;0.180758;0.065046;0.000000;0.493679,1;3;1;0;0;1;7;10;5;10;13;3;4;2;1;1;3;4;0;2;3;0;0;1;0;3;2;1;0;1,0.241598,3072,2304
8c4da4698c3c35d5.jpg,54,0.000000;0.087450;0.057289;0.000000;0.116041;0.000000;0.000000;0.456502;0.448090;0.050703;0.180662;0.000000;0.449961;0.298369;0.000000;0.054815;0.000000;0.000000;0.433131;0.052567;0.055955;0.077762;0.503806;0.104526;0.321997;0.306435;0.159444;0.072206;0.605055;0.353930;0.384380;0.672532;0.172572;0.142457;0.251920;0.288369;0.081397;0.132985;0.202763;0.500192;0.223015;0.000000;0.177079;0.147842;0.091626;0.115374;0.279327;0.405887;0.291826;0.000000;0.127405;0.000000;0.000000;0.000000,0;2;2;0;3;0;0;5;5;1;3;0;3;2;0;1;0;0;7;1;1;1;5;1;4;8;10;2;2;4;5;3;4;4;1;1;4;4;7;3;3;0;2;1;1;1;4;3;3;0;2;0;0;0,0.117877,4256,2832
8c68796f1380139a.jpg,54,0.000000;0.000000;0.000000;0.139918;0.000000;0.107177;0.000000;0.000000;0.000000;0.174947;0.000000;0.000000;0.000000;0.000000;0.165082;0.057194;0.000000;0.000000;0.329267;0.000000;0.000000;0.093943;0.246358;0.000000;0.000000;0.355422;0.479607;0.000000;0.000000;0.060447;0.108703;0.095348;0.071963;0.000000;0.534645;0.552229;0.000000;0.000000;0.000000;0.390394;0.137451;0.106758;0.159275;0.000000;0.215564;0.071709;0.000000;0.000000;0.139506;0.142522;0.053291;0.177723;0.000000;0.207783,0;0;0;1;0;1;0;0;0;1;0;0;0;0;2;1;0;0;1;0;0;1;5;0;0;1;2;0;0;1;3;1;1;0;2;2;0;0;0;5;1;1;1;0;1;2;0;0;5;2;1;1;0;1,0.305059,4288,2848
8ddcb3f5ab13ea7a.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.093372;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.173266;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0,0.219687,2106,2709
8e50483f8705d3d0.jpg,40,0.000000;0.141018;0.000000;0.403374;0.064540;0.072187;0.000000;0.000000;0.573458;0.185880;0.319751;0.121794;0.254182;0.307783;0.481868;0.513706;0.273085;0.054621;0.076882;0.422014;0.297931;0.058306;0.166563;0.097685;0.574283;0.303918;0.330006;0.284408;0.050741;0.326047;0.313185;0.141885;0.647163;0.668728;0.510463;0.052377;0.275147;0.368187;0.000000;0.000000,0;2;0;2;1;1;0;0;1;3;3;4;2;1;3;3;3;1;1;3;2;1;2;1;3;5;3;6;1;6;4;2;1;2;5;1;4;2;0;0,0.782278,3888,2592
8ee443c32e77287a.jpg,20,0.000000;0.000000;0.194932;0.000000;0.156286;0.226815;0.000000;0.102847;0.403611;0.164816;0.157184;0.461533;0.142776;0.154369;0.756556;0.081122;0.000000;0.000000;0.000000;0.000000,0;0;1;0;1;1;0;1;2;2;2;4;2;3;1;2;0;0;0;0,0.097837,1980,2640
8f1ea5e11dbc40e5.jpg,6,0.260430;0.454764;0.451289;0.497768;0.285341;0.276184,3;4;2;3;6;5,0.672602,1280,849
8f79a6a7e9703602.jpg,25,0.425277;0.130279;0.394251;0.057457;0.134778;0.312643;0.130172;0.300499;0.403091;0.355904;0.081352;0.254409;0.246920;0.367105;0.347083;0.345815;0.608245;0.159624;0.667037;0.675125;0.248010;0.496243;0.555306;0.592956;0.431301,3;1;4;1;2;5;2;15;10;10;1;4;9;9;8;6;4;8;2;4;12;2;6;11;10,0.229823,2181,2563
907c394cfb147647.jpg,6,0.660020;0.376757;0.347682;0.428549;0.558075;0.345199,17;5;3;18;16;11,0.0,1600,1067
90bbd4f8c98f74e3.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.697046;0.357634;0.000000;0.000000;0.071838;0.123490;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;3;3;0;0;1;3;0;0;0;0;0;0;0;0;0,0.272463,2000,3000
9128efe34e6e541e.jpg,30,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.342162;0.208902;0.000000;0.000000;0.000000;0.000000;0.114097;0.000000;0.000000;0.114477;0.000000;0.064192;0.068607;0.050382,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;2;1,0.201157,2753,2202
914dd6fb5eb17e85.jpg,12,0.519117;0.385220;0.617090;0.305705;0.236881;0.235197;0.284103;0.633989;0.805600;0.213574;0.725021;0.820149,1;5;8;4;3;2;2;5;3;2;3;3,0.559203,1240,1755
9230ae30d9d9702a.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.141386;0.205185;0.000000;0.089303;0.000000;0.327752;0.653485;0.606745;0.222261;0.425831;0.364610;0.000000;0.311428;0.377689;0.117986;0.239819;0.344225;0.000000;0.398163;0.254382;0.000000;0.075763;0.000000;0.000000;0.149691;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;7;3;5;6;4;4;0;4;6;4;3;3;0;2;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0,0.369235,4288,2848
9288da4a44b13c59.jpg,24,0.000000;0.267813;0.681046;0.423668;0.000000;0.231358;0.439430;0.174165;0.098120;0.057195;0.230501;0.299699;0.142948;0.000000;0.354828;0.735430;0.516741;0.555668;0.066966;0.207144;0.457358;0.546283;0.521229;0.481229,0;6;13;12;0;2;4;2;2;1;2;5;3;0;1;4;7;6;1;1;2;4;7;4,0.772676,3008,2000
92bf588e9d92f605.jpg,9,0.075685;0.694045;0.466913;0.161530;0.371469;0.179783;0.173370;0.445444;0.000000,2;4;7;4;3;1;2;5;0,0.371052,1600,1200
94c33fbd56f8ec2a.jpg,24,0.000000;0.000000;0.000000;0.134103;0.078311;0.000000;0.000000;0.000000;0.000000;0.164223;0.000000;0.000000;0.065687;0.104261;0.314382;0.000000;0.067500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;1;1;0;0;0;0;2;0;0;1;1;2;0;1;0;0;0;0;0;0;0,0.052332,3184,2120
94c39c4ef5c0249f.jpg,16,0.758059;0.416858;0.126833;0.192061;0.624933;0.652761;0.497394;0.226383;0.706587;0.182685;0.252178;0.255302;0.332528;0.636416;0.419815;0.289958,5;5;2;2;5;6;4;5;6;7;6;5;6;14;13;8,0.083442,2000,2000
94fff6bdd55d9279.jpg,96,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.330449;0.000000;0.000000;0.161494;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.513138;0.000000;0.000000;0.338486;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.072943;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.209785;0.599946;0.052326;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.392032;0.000000;0.000000;0.117668;0.222345;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;4;0;0;10;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.427792,6000,4000
9586c1b815b072d6.jpg,54,0.000000;0.000000;0.068133;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.836169,4288,2848
975f764ac322546d.jpg,20,0.189866;0.000000;0.000000;0.000000;0.000000;0.386480;0.534400;0.260283;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,2;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0,0.0,1778,2667
978502eef1aa0d13.jpg,54,0.173498;0.125070;0.094174;0.194046;0.000000;0.262291;0.540675;0.000000;0.124545;0.313078;0.490676;0.063373;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.159612;0.000000;0.000000;0.191219;0.134112;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.119059;0.076246;0.086953;0.111934;0.301995;0.397754;0.381728;0.000000;0.000000;0.000000;0.000000;0.329686;0.166181;0.000000;0.095805;0.070826;0.000000;0.000000;0.000000;0.000000;0.000000;0.078933;0.071947;0.000000;0.000000,4;4;4;4;0;2;1;0;1;2;3;1;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;1;3;2;2;1;3;6;0;0;0;0;1;2;0;1;1;0;0;0;0;0;2;1;0;0,0.217407,4272,2848
994bbe644df46fa5.jpg,48,0.071377;0.196555;0.377346;0.603448;0.216592;0.057110;0.054455;0.087667;0.000000;0.000000;0.395138;0.099089;0.209426;0.623544;0.000000;0.072274;0.000000;0.000000;0.658074;0.236294;0.458674;0.067040;0.070409;0.000000;0.000000;0.000000;0.169254;0.474464;0.613072;0.096226;0.120165;0.000000;0.102064;0.104796;0.000000;0.503648;0.671403;0.000000;0.000000;0.000000;0.060157;0.334564;0.000000;0.067938;0.000000;0.087015;0.000000;0.058813,2;2;4;1;1;1;1;2;0;0;4;1;5;2;0;1;0;0;2;2;3;1;1;0;0;0;2;5;5;4;1;0;1;1;0;3;3;0;0;0;1;2;0;1;0;1;0;1,0.327745,4000,3000
99851f2f5264a622.jpg,35,0.000000;0.000000;0.000000;0.000000;0.120701;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.110908;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,0.367762,3488,2616
9999f906185a618c.jpg,12,0.611536;0.171671;0.067112;0.675936;0.000000;0.000000;0.000000;0.191470;0.000000;0.850240;0.000000;0.208285,3;2;1;2;0;0;0;2;0;2;0;3,0.781751,2048,1536
9a942b208f38d70c.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.584676;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.420506;0.215625;0.293396;0.173428;0.000000;0.000000;0.138543;0.000000;0.339666;0.376315;0.554915;0.567074;0.535992;0.707805;0.000000;0.613324;0.199609;0.538576;0.610903;0.710146;0.576148;0.255096;0.418111;0.701153;0.000000;0.000000;0.510689;0.493088;0.466472;0.747843;0.638843;0.493233;0.375984;0.462979;0.000000;0.000000;0.144074;0.239727;0.408108;0.431548;0.413459;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.438398;0.288605;0.282798;0.085615;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;6;6;2;0;0;2;0;1;4;3;10;9;4;0;1;2;6;18;11;9;11;7;2;0;0;4;9;8;11;7;4;5;3;0;0;2;7;6;9;2;0;0;0;0;0;0;3;6;5;2;0;0;0;0,0.394956,5184,3456
9b507a180abd1c0a.jpg,9,0.328272;0.133757;0.149537;0.183405;0.135046;0.057580;0.211541;0.105569;0.062705,7;3;4;6;2;1;4;2;1,0.062828,1600,1200
9bb6376f27828ff6.jpg,42,0.000000;0.000000;0.000000;0.000000;0.000000;0.088159;0.000000;0.191730;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.671209;0.688364;0.664305;0.726573;0.696690;0.198196;0.063247;0.000000;0.000000;0.000000;0.105939;0.055536;0.000000;0.088664;0.000000;0.108319;0.074514;0.000000;0.072711;0.000000;0.169329;0.000000;0.106354;0.093149;0.056401;0.151952;0.000000,0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;6;4;3;8;3;2;1;0;0;0;1;1;0;2;0;2;1;0;2;0;2;0;1;1;1;3;0,0.706043,3684,2760
9c39c599bf88abd9.jpg,12,0.069825;0.090500;0.054834;0.000000;0.463115;0.324036;0.212438;0.266344;0.572908;0.681630;0.066827;0.212874,2;2;1;0;4;2;3;3;1;1;2;2,0.756731,1536,2048
9c5f95b4db858a9c.jpg,63,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.098579;0.505765;0.667064;0.239070;0.000000;0.000000;0.144788;0.081025;0.390712;0.000000;0.000000;0.143188;0.763873;0.806679;0.000000;0.379481;0.000000;0.308858;0.438832;0.000000;0.000000;0.000000;0.178179;0.095473;0.000000;0.230782;0.134939;0.000000;0.092946;0.000000;0.563085;0.000000;0.000000;0.276043;0.183233;0.290977;0.240835;0.609567;0.696554;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.076680;0.092453;0.094004,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;1;1;1;0;0;1;1;1;0;1;0;3;3;0;0;0;1;1;0;5;1;0;1;0;2;0;0;1;5;3;4;1;5;0;0;0;0;0;0;1;1;2,0.314441,4557,3418
9ca036b41655e4e4.jpg,12,0.381561;0.393422;0.175266;0.776058;0.175273;0.121318;0.420452;0.592954;0.227153;0.116417;0.156795;0.330167,1;8;1;2;2;1;7;10;2;1;3;4,0.146183,2048,1536
9dc2fe2bbaf242db.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.353959;0.053818;0.000000;0.000000;0.000000;0.062226;0.265804;0.555262;0.490899;0.172713;0.097778;0.249503;0.056260;0.000000;0.000000;0.669909;0.356852;0.368582;0.139056;0.235020;0.143884;0.217766;0.055126;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;1;7;9;1;1;2;1;0;0;4;4;1;1;1;5;2;1;0;0;0;0;0,0.278191,3986,2657
9f2c5c2dd52a727b.jpg,54,0.212455;0.538222;0.175776;0.287395;0.193064;0.297600;0.099665;0.361609;0.000000;0.154805;0.278814;0.525656;0.099906;0.156752;0.061942;0.668329;0.346900;0.000000;0.000000;0.069448;0.000000;0.055236;0.065170;0.163832;0.000000;0.125767;0.058919;0.152298;0.066704;0.000000;0.000000;0.375231;0.066959;0.348740;0.326191;0.357156;0.074214;0.450614;0.178132;0.356515;0.201422;0.113625;0.085265;0.570883;0.490397;0.000000;0.254313;0.094247;0.439154;0.233752;0.313684;0.076293;0.619740;0.510014,1;2;3;3;3;1;1;4;0;3;4;2;1;1;1;2;2;0;0;1;0;1;3;1;0;1;1;1;1;0;0;3;1;4;3;4;2;2;3;1;2;2;2;4;2;0;5;1;4;2;4;2;4;5,0.09283,4310,2868
9fccfaa4d3b7554d.jpg,63,0.566970;0.278652;0.393779;0.548779;0.071053;0.234084;0.195863;0.479434;0.064213;0.309993;0.387167;0.065093;0.385816;0.334398;0.237218;0.303690;0.470399;0.000000;0.298009;0.112900;0.182668;0.404730;0.065206;0.670104;0.391123;0.059480;0.000000;0.207482;0.327214;0.257083;0.361088;0.313243;0.321654;0.000000;0.000000;0.000000;0.202241;0.146828;0.185357;0.186203;0.689235;0.000000;0.000000;0.000000;0.000000;0.551982;0.337986;0.571640;0.574714;0.410159;0.000000;0.000000;0.000000;0.000000;0.211563;0.511646;0.647898;0.481101;0.442830;0.000000;0.000000;0.000000;0.000000,4;11;10;2;4;13;5;3;1;9;6;2;11;5;7;11;1;0;2;4;5;7;1;2;5;2;0;2;5;10;7;3;4;0;0;0;6;7;3;4;1;0;0;0;0;6;5;4;4;4;0;0;0;0;8;13;6;2;5;0;0;0;0,0.093211,4384,3288
