img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
7fa25536f608af03.jpg,6,0.196575;0.000000;0.000000;0.799965;0.512660;0.000000,1;0;0;1;1;0,0.395053,1480,1048
7fd8145c82ce43c3.jpg,12,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0,0.0,2750,1000
805d2f6bfb4f5cba.jpg,30,0.000000;0.000000;0.434811;0.054894;0.000000;0.000000;0.000000;0.844725;0.000000;0.000000;0.000000;0.000000;0.818764;0.000000;0.000000;0.057602;0.408255;0.543688;0.145850;0.000000;0.092436;0.104144;0.512953;0.082405;0.000000;0.163564;0.000000;0.000000;0.000000;0.000000,0;0;1;2;0;0;0;4;0;0;0;0;1;0;0;1;2;2;3;0;1;1;2;1;0;1;0;0;0;0,0.48309,2380,3176
8110c58c9dcfba36.jpg,28,0.546307;0.278211;0.114462;0.000000;0.260879;0.067254;0.075575;0.101633;0.267418;0.129466;0.000000;0.102533;0.000000;0.000000;0.000000;0.253223;0.154074;0.000000;0.296967;0.000000;0.000000;0.000000;0.377191;0.105217;0.000000;0.119191;0.000000;0.000000,1;2;1;0;2;1;1;1;3;4;0;1;0;0;0;2;2;0;1;0;0;0;2;3;0;2;0;0,0.061367,3264,1685
819010698b243bd6.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.097578;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.218217;0.000000;0.000000;0.000000;0.000000;0.060367;0.000000;0.000000;0.075373;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.073514;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0,0.0,2592,3888
81988b6d2a52ff05.jpg,24,0.000000;0.327454;0.691833;0.117900;0.055960;0.686778;0.181401;0.091311;0.000000;0.053755;0.000000;0.000000;0.564603;0.000000;0.000000;0.362341;0.000000;0.000000;0.000000;0.000000;0.000000;0.067297;0.000000;0.000000,0;1;3;2;1;1;1;1;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0,0.0,3008,2000
838e2e43f4f7f8d8.jpg,50,0.000000;0.000000;0.000000;0.000000;0.141545;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.201994;0.000000;0.077469;0.341410;0.145607;0.314691;0.331278;0.000000;0.000000;0.050260;0.000000;0.000000;0.000000;0.203165;0.000000;0.000000;0.000000;0.000000;0.000000;0.157467;0.228841;0.000000;0.000000;0.243844;0.000000;0.000000;0.294204;0.242480;0.102873;0.115677;0.094606;0.000000;0.000000;0.000000;0.152804;0.000000;0.000000;0.257414,0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;2;1;1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;4;0;0;2;1;2;1;1;0;0;0;1;0;0;1,0.050413,5074,2598
84d950ec0d01c200.jpg,12,0.000000;0.216964;0.274038;0.570190;0.000000;0.748852;0.745729;0.000000;0.000000;0.244744;0.075810;0.180920,0;1;1;2;0;3;1;0;0;1;1;1,0.51915,2048,1536
853b10f75cd438b5.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.526228,3888,2592
8614316e3cc605d2.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.298149;0.000000;0.000000;0.000000;0.000000;0.000000;0.087987;0.100655;0.074600;0.267969;0.000000;0.000000;0.000000;0.073643;0.085391;0.305252,0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;2;3;0;0;0;2;1;3,0.054436,2784,1856
86d26fe72a28de02.jpg,15,0.055954;0.064374;0.208983;0.484629;0.161968;0.000000;0.081063;0.101015;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,1;1;3;3;1;0;1;1;0;0;0;0;0;0;0,0.25683,2306,1536
870b721faf7b475d.jpg,77,0.000000;0.000000;0.223171;0.000000;0.000000;0.000000;0.067092;0.000000;0.000000;0.000000;0.000000;0.190366;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.307773;0.103090;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.864250;0.000000;0.098343;0.062281;0.059225;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.407987;0.072916;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.240949;0.000000;0.000000;0.329949;0.209249;0.104964;0.094654;0.000000;0.000000;0.000000;0.078227;0.000000;0.000000;0.068157;0.103547;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;1;0;0;0;1;0;0;2;2;0;0;0;0;0,0.0,5472,3648
87f4252180bcecc5.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.278210;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.123292;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,4272,2848
8812ede523dc2cfd.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.052063;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.065274;0.355096;0.091481;0.000000;0.000000;0.000000;0.000000;0.467799;0.250232;0.073124;0.000000;0.063544;0.104097;0.211751;0.052230;0.128006;0.318601;0.000000;0.000000;0.113932;0.052785;0.113582;0.000000;0.000000;0.000000;0.142514;0.000000;0.000000;0.000000;0.000000;0.000000;0.104084;0.000000;0.071459;0.000000;0.156417;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;1;0;0;0;0;3;5;3;0;1;1;1;1;2;2;0;0;2;1;2;0;0;0;1;0;0;0;0;0;1;0;1;0;2;0,0.395704,5146,3400
88e02e707b859f97.jpg,35,0.000000;0.571963;0.000000;0.164368;0.349526;0.000000;0.000000;0.339230;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.608557;0.320292;0.360822;0.000000;0.145009;0.000000;0.246410;0.283332;0.060672;0.838980;0.096480;0.067385;0.000000;0.177358;0.707401;0.197670;0.064862;0.164433;0.187646;0.709618;0.347129,0;1;0;1;1;0;0;2;0;0;0;0;0;0;1;1;1;0;1;0;1;1;2;1;1;2;0;1;2;2;2;1;1;2;1,0.0,2448,3264
890eb20e6fa1825c.jpg,6,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0,0.0,1172,892
8b2c35c6ab5d7ed0.jpg,35,0.000000;0.069765;0.142105;0.000000;0.000000;0.000000;0.141284;0.000000;0.000000;0.245154;0.000000;0.000000;0.089834;0.466690;0.000000;0.000000;0.690940;0.000000;0.000000;0.000000;0.000000;0.192347;0.000000;0.697590;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.680576;0.097344;0.000000;0.098937;0.000000,0;1;1;0;0;0;3;0;0;1;0;0;1;2;0;0;2;0;0;0;0;1;0;2;0;0;0;0;0;0;2;2;0;2;0,0.551306,3452,2386
8c05cf5589255d87.jpg,40,0.000000;0.000000;0.293599;0.000000;0.093135;0.396779;0.617032;0.598789;0.271533;0.000000;0.000000;0.515259;0.519209;0.309144;0.056136;0.161533;0.059793;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;0;1;1;2;3;1;0;0;2;1;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.145255,3872,2592
8c2b6a7e0e6ea902.jpg,30,0.091305;0.086702;0.000000;0.732148;0.000000;0.000000;0.000000;0.000000;0.144987;0.743720;0.517293;0.140538;0.000000;0.121007;0.000000;0.000000;0.121102;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,2;1;0;1;0;0;0;0;2;3;6;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0,0.660316,3072,2304
8c4da4698c3c35d5.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.112016;0.729058;0.729742;0.000000;0.290135;0.736865;0.325322;0.375763;0.054526;0.160659;0.000000;0.000000;0.699038;0.098036;0.377422;0.527144;0.138678;0.000000;0.402602;0.751506;0.719399;0.743961;0.000000;0.120418;0.580801;0.208868;0.773968;0.638751;0.663158;0.581177;0.517395;0.120267;0.113651;0.000000;0.109338;0.000000;0.053215;0.692781;0.530767;0.061093;0.343881;0.000000;0.185423;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;1;6;3;0;1;2;1;2;1;1;0;0;1;1;3;3;2;0;1;3;5;2;0;1;1;3;1;1;3;3;1;2;1;0;2;0;1;1;1;1;1;0;1;0;0;0;0;0,0.059374,4256,2832
8c68796f1380139a.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.053270;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.064656;0.056541;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.215004;0.264562;0.000000;0.739263;0.000000;0.118265;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.243353;0.421619;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0,0.0,4288,2848
8ddcb3f5ab13ea7a.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,2106,2709
8e50483f8705d3d0.jpg,40,0.000000;0.000000;0.000000;0.000000;0.689576;0.000000;0.054166;0.000000;0.111568;0.069828;0.000000;0.000000;0.528395;0.692288;0.151993;0.142735;0.792009;0.165144;0.000000;0.057032;0.191684;0.076196;0.509649;0.671649;0.000000;0.000000;0.119971;0.000000;0.454409;0.314634;0.576136;0.669880;0.053129;0.056558;0.347173;0.123543;0.000000;0.000000;0.139532;0.491560,0;0;0;0;3;0;1;0;1;2;0;0;1;1;1;2;1;2;0;2;3;2;4;1;0;0;3;0;2;6;1;1;1;1;2;2;0;0;2;1,0.0,3888,2592
8ee443c32e77287a.jpg,20,0.000000;0.000000;0.000000;0.000000;0.000000;0.056416;0.101387;0.000000;0.057692;0.074759;0.000000;0.000000;0.055783;0.201338;0.401549;0.000000;0.000000;0.255237;0.000000;0.000000,0;0;0;0;0;1;2;0;1;1;0;0;1;2;1;0;0;1;0;0,0.0,1980,2640
8f1ea5e11dbc40e5.jpg,6,0.599615;0.360445;0.417982;0.000000;0.116609;0.000000,1;1;1;0;2;0,0.0,1280,849
8f79a6a7e9703602.jpg,25,0.000000;0.000000;0.059446;0.000000;0.000000;0.157876;0.000000;0.059182;0.000000;0.000000;0.000000;0.000000;0.086795;0.121170;0.000000;0.098784;0.419185;0.000000;0.134590;0.141599;0.000000;0.000000;0.186895;0.052839;0.000000,0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;1;0;3;2;0;0;1;1;0,0.0,2181,2563
907c394cfb147647.jpg,6,0.117070;0.000000;0.065181;0.132744;0.108957;0.140360,3;0;1;1;1;1,0.057129,1600,1067
90bbd4f8c98f74e3.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.104716;0.000000;0.000000;0.000000;0.000000;0.161979;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0,0.0,2000,3000
9128efe34e6e541e.jpg,30,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,2753,2202
914dd6fb5eb17e85.jpg,12,0.000000;0.000000;0.000000;0.087065;0.075532;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;1;1;0;0;0;0;0;0;0,0.082742,1240,1755
9230ae30d9d9702a.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.075662;0.063823;0.000000;0.000000;0.000000;0.080817;0.000000;0.000000;0.142332;0.072363;0.056006;0.101959;0.162564;0.000000;0.119348;0.051082;0.000000;0.065973;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;1;2;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.178114,4288,2848
9288da4a44b13c59.jpg,24,0.000000;0.254344;0.482415;0.000000;0.101586;0.000000;0.000000;0.000000;0.196760;0.063501;0.000000;0.000000;0.771654;0.000000;0.090702;0.817652;0.293625;0.174093;0.000000;0.235381;0.209315;0.201145;0.336782;0.292051,0;2;5;0;1;0;0;0;3;1;0;0;2;0;3;1;6;1;0;1;2;1;6;2,0.560645,3008,2000
92bf588e9d92f605.jpg,9,0.159254;0.000000;0.304508;0.000000;0.162893;0.332114;0.000000;0.177754;0.544274,2;0;2;0;1;1;0;1;1,0.0,1600,1200
94c33fbd56f8ec2a.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.093259;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,0.0,3184,2120
94c39c4ef5c0249f.jpg,16,0.137244;0.233124;0.000000;0.000000;0.129140;0.180157;0.190048;0.069760;0.308856;0.000000;0.000000;0.088911;0.222247;0.440472;0.566591;0.154054,1;2;0;0;2;1;2;1;6;0;0;1;2;8;7;3,0.078781,2000,2000
94fff6bdd55d9279.jpg,96,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.067068;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.079664;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.085749;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.098583;0.243609;0.461411;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.198363;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.232039;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,0.292942,6000,4000
9586c1b815b072d6.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.832821,4288,2848
975f764ac322546d.jpg,20,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.143768;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,1778,2667
978502eef1aa0d13.jpg,54,0.336199;0.000000;0.060424;0.147495;0.162983;0.000000;0.000000;0.065294;0.000000;0.728175;0.000000;0.000000;0.108999;0.050238;0.000000;0.120949;0.000000;0.000000;0.053764;0.224159;0.134483;0.199944;0.114183;0.000000;0.000000;0.000000;0.000000;0.165418;0.000000;0.000000;0.072587;0.000000;0.000000;0.053948;0.097137;0.074426;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.077799;0.189395;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.074975;0.137518;0.000000,1;0;3;2;1;0;0;1;0;1;0;0;2;1;0;2;0;0;1;2;1;2;6;0;0;0;0;2;0;0;2;0;0;1;3;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;2;0,0.0,4272,2848
994bbe644df46fa5.jpg,48,0.000000;0.000000;0.000000;0.484661;0.245442;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.261051;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.085402;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.360362;0.327112;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0,0.338872,4000,3000
99851f2f5264a622.jpg,35,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.064837;0.098806;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0.0,3488,2616
9999f906185a618c.jpg,12,0.000000;0.000000;0.000000;0.114845;0.000000;0.000000;0.000000;0.000000;0.000000;0.748340;0.222327;0.000000,0;0;0;1;0;0;0;0;0;1;3;0,0.673624,2048,1536
9a942b208f38d70c.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.245473;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.149452;0.000000;0.210413;0.375186;0.313305;0.079481;0.000000;0.000000;0.000000;0.000000;0.151931;0.303082;0.550262;0.450230;0.685057;0.626316;0.249329;0.640493;0.266003;0.593107;0.420230;0.689170;0.502173;0.404198;0.308304;0.545726;0.000000;0.000000;0.634636;0.618688;0.418743;0.502691;0.086959;0.072329;0.555994;0.120080;0.000000;0.000000;0.000000;0.120670;0.000000;0.297116;0.539216;0.000000;0.000000;0.060161;0.000000;0.000000;0.000000;0.158172;0.067198;0.399291;0.513541;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2;6;5;3;0;0;0;0;3;3;5;12;8;7;1;1;2;4;11;4;6;3;2;2;0;0;1;1;4;4;1;2;5;2;0;0;0;2;0;4;4;0;0;2;0;0;0;2;1;3;2;0;0;0;0,0.0,5184,3456
9b507a180abd1c0a.jpg,9,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0,0.0,1600,1200
9bb6376f27828ff6.jpg,42,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.157836;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.115734;0.113869;0.000000;0.383925;0.319460;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.263682;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0,0.413397,3684,2760
9c39c599bf88abd9.jpg,12,0.000000;0.000000;0.000000;0.000000;0.447394;0.573656;0.454686;0.000000;0.058636;0.667789;0.112068;0.105411,0;0;0;0;1;1;1;0;1;1;3;1,0.37442,1536,2048
9c5f95b4db858a9c.jpg,63,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.058479;0.000000;0.000000;0.000000;0.000000;0.241839;0.349107;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.814905;0.678336;0.000000;0.051469;0.000000;0.315862;0.682212;0.000000;0.000000;0.135606;0.081642;0.203801;0.000000;0.098950;0.000000;0.000000;0.050586;0.078737;0.401710;0.000000;0.058116;0.275038;0.127560;0.060866;0.065370;0.000000;0.616080;0.000000;0.000000;0.000000;0.056414;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2;1;0;0;1;1;2;0;1;0;0;1;1;2;0;1;2;2;1;1;0;1;0;0;0;1;0;0;0;0;0,0.213463,4557,3418
9ca036b41655e4e4.jpg,12,0.081296;0.084970;0.078449;0.499590;0.000000;0.161386;0.525542;0.569623;0.000000;0.000000;0.104972;0.104508,1;2;1;2;0;1;5;3;0;0;2;2,0.0,2048,1536
9dc2fe2bbaf242db.jpg,40,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.169913;0.000000;0.000000;0.000000;0.000000;0.000000;0.078057;0.313592;0.143421;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.280868;0.099688;0.000000;0.000000;0.119883;0.000000;0.000000;0.059114;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6;4;0;0;0;0;0;0;1;2;0;0;1;0;0;1;0;0;0;0;0,0.261308,3986,2657
9f2c5c2dd52a727b.jpg,54,0.073799;0.230319;0.360239;0.302275;0.734537;0.242626;0.065823;0.000000;0.147665;0.438965;0.000000;0.000000;0.059747;0.000000;0.239422;0.182041;0.000000;0.050595;0.000000;0.000000;0.000000;0.078701;0.000000;0.000000;0.000000;0.059413;0.000000;0.000000;0.000000;0.116312;0.000000;0.131246;0.182865;0.350123;0.110767;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.055385;0.000000;0.304976;0.483797;0.000000;0.000000;0.000000;0.000000;0.067766;0.000000;0.000000;0.500453;0.491363,2;1;1;2;4;2;1;0;1;1;0;0;1;0;3;2;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;1;0;1;2;0;0;0;0;1;0;0;1;1,0.0,4310,2868
9fccfaa4d3b7554d.jpg,63,0.191141;0.000000;0.176827;0.301035;0.442024;0.000000;0.000000;0.000000;0.000000;0.000000;0.401407;0.000000;0.063530;0.552210;0.345394;0.051433;0.000000;0.000000;0.147419;0.154609;0.232986;0.089455;0.000000;0.198301;0.000000;0.146262;0.000000;0.232697;0.055796;0.000000;0.060338;0.655398;0.147442;0.000000;0.000000;0.000000;0.060766;0.000000;0.088238;0.380496;0.350066;0.000000;0.000000;0.000000;0.000000;0.000000;0.157756;0.124253;0.088345;0.657006;0.000000;0.000000;0.000000;0.000000;0.000000;0.408367;0.000000;0.000000;0.619089;0.000000;0.000000;0.000000;0.000000,1;0;2;2;5;0;0;0;0;0;3;0;1;3;2;1;0;0;2;3;2;1;0;1;0;1;0;2;1;0;1;1;3;0;0;0;1;0;1;7;4;0;0;0;0;0;2;1;1;5;0;0;0;0;0;3;0;0;6;0;0;0;0,0.124486,4384,3288
a064c3e7bc1ea755.jpg,35,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.136374;0.140375;0.000000;0.000000;0.000000;0.000000;0.070314;0.636627;0.432896;0.000000;0.000000;0.053100;0.000000;0.000000;0.000000;0.077507;0.000000;0.000000;0.000000;0.000000;0.000000;0.070360;0.088750;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;3;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0,0.0,3264,2448
